1204	222	0	10000
819	45	0	10000
2862	90	0	10000
704	35	0	10000
2630	24	0	10000
1457	102	0	10000
430	68	0	10000
337	428	0	10000
5850	8	0	10000
3392	61	0	10000
448	147	0	10000
741	49	0	10000
734	18	0	10000
264	90	0	10000
888	24	0	10000
321	29	0	10000
243	103	0	10000
898	310	0	10000
469	67	0	10000
330	10	0	10000
622	161	0	10000
357	212	0	10000
40	130	0	10000
113	125	0	10000
1630	29	0	10000
272	35	0	10000
637	141	0	10000
315	4	0	10000
624	64	0	10000
1057	54	0	10000
580	161	0	10000
140	45	0	10000
362	15	0	10000
2846	60	0	10000
517	109	0	10000
119	91	0	10000
1349	21	0	10000
725	37	0	10000
1430	118	0	10000
1944	41	0	10000
102	92	0	10000
271	57	0	10000
242	29	0	10000
282	79	0	10000
2445	24	0	10000
1276	25	0	10000
1152	5	0	10000
1724	71	0	10000
634	65	0	10000
396	249	0	10000
708	223	0	10000
46	136	0	10000
1562	11	0	10000
764	61	0	10000
1999	17	0	10000
1092	29	0	10000
350	291	0	10000
196	14	0	10000
558	21	0	10000
221	85	0	10000
881	232	0	10000
516	17	0	10000
821	15	0	10000
216	31	0	10000
565	5	0	10000
684	148	0	10000
3468	30	0	10000
125	108	0	10000
46	185	0	10000
1830	314	0	10000
416	70	0	10000
127	39	0	10000
1395	83	0	10000
102	29	0	10000
1006	75	0	10000
609	683	0	10000
1441	31	0	10000
554	170	0	10000
2624	19	0	10000
737	26	0	10000
1524	11	0	10000
405	146	0	10000
637	66	0	10000
181	21	0	10000
644	54	0	10000
1615	297	0	10000
47	23	0	10000
116	33	0	10000
1106	156	0	10000
632	37	0	10000
1208	239	0	10000
356	58	0	10000
56	102	0	10000
268	202	0	10000
172	159	0	10000
1100	73	0	10000
1049	53	0	10000
1074	27	0	10000
598	206	0	10000
407	26	0	10000
329	157	0	10000
2109	156	0	10000
200	245	0	10000
820	266	0	10000
106	159	0	10000
422	138	0	10000
591	95	0	10000
2229	38	0	10000
1059	10	0	10000
1391	27	0	10000
611	84	0	10000
1538	6	0	10000
228	197	0	10000
573	96	0	10000
325	187	0	10000
399	20	0	10000
490	20	0	10000
383	134	0	10000
42	74	0	10000
1521	56	0	10000
288	63	0	10000
581	57	0	10000
2044	51	0	10000
330	2	0	10000
2034	16	0	10000
2788	277	0	10000
570	13	0	10000
1062	42	0	10000
638	137	0	10000
157	95	0	10000
733	191	0	10000
972	71	0	10000
85	260	0	10000
1362	82	0	10000
157	239	0	10000
647	88	0	10000
431	60	0	10000
287	65	0	10000
1281	12	0	10000
99	35	0	10000
1181	144	0	10000
146	263	0	10000
1024	107	0	10000
289	40	0	10000
154	19	0	10000
913	288	0	10000
52	60	0	10000
57	19	0	10000
732	19	0	10000
165	65	0	10000
1065	3	0	10000
439	467	0	10000
1159	234	0	10000
360	83	0	10000
1492	44	0	10000
923	124	0	10000
1780	101	0	10000
212	54	0	10000
77	275	0	10000
1632	65	0	10000
1447	24	0	10000
442	56	0	10000
1151	11	0	10000
127	110	0	10000
809	108	0	10000
1028	48	0	10000
472	322	0	10000
1295	244	0	10000
649	95	0	10000
812	112	0	10000
335	111	0	10000
1585	48	0	10000
307	7	0	10000
173	218	0	10000
1109	22	0	10000
1510	112	0	10000
457	55	0	10000
203	38	0	10000
383	328	0	10000
3114	13	0	10000
43	5	0	10000
875	23	0	10000
1053	226	0	10000
1643	98	0	10000
298	23	0	10000
902	15	0	10000
1329	84	0	10000
34	9	0	10000
710	143	0	10000
109	17	0	10000
799	64	0	10000
195	64	0	10000
695	129	0	10000
267	10	0	10000
780	290	0	10000
46	35	0	10000
977	131	0	10000
1076	59	0	10000
519	102	0	10000
3761	194	0	10000
129	239	0	10000
660	30	0	10000
2390	176	0	10000
479	55	0	10000
349	47	0	10000
533	50	0	10000
684	312	0	10000
2197	14	0	10000
1723	138	0	10000
373	117	0	10000
47	291	0	10000
2681	95	0	10000
597	148	0	10000
1453	46	0	10000
1380	118	0	10000
570	2	0	10000
429	286	0	10000
345	186	0	10000
100	5	0	10000
107	65	0	10000
814	23	0	10000
193	122	0	10000
125	217	0	10000
88	188	0	10000
490	48	0	10000
1434	315	0	10000
2081	160	0	10000
198	74	0	10000
730	188	0	10000
903	64	0	10000
1996	13	0	10000
1303	19	0	10000
143	28	0	10000
711	134	0	10000
154	229	0	10000
596	46	0	10000
46	256	0	10000
736	40	0	10000
2097	32	0	10000
387	90	0	10000
1172	48	0	10000
852	99	0	10000
190	155	0	10000
671	2	0	10000
1899	57	0	10000
54	13	0	10000
1364	13	0	10000
109	194	0	10000
1836	39	0	10000
957	13	0	10000
622	51	0	10000
509	45	0	10000
96	53	0	10000
1193	158	0	10000
481	22	0	10000
3810	122	0	10000
363	63	0	10000
815	231	0	10000
2105	14	0	10000
1174	85	0	10000
479	91	0	10000
117	7	0	10000
1685	23	0	10000
3651	12	0	10000
78	40	0	10000
1247	85	0	10000
668	102	0	10000
322	52	0	10000
741	97	0	10000
113	22	0	10000
190	203	0	10000
2060	21	0	10000
826	103	0	10000
768	86	0	10000
1050	27	0	10000
41	41	0	10000
1719	29	0	10000
111	37	0	10000
469	65	0	10000
459	235	0	10000
2596	229	0	10000
256	144	0	10000
531	12	0	10000
586	25	0	10000
71	107	0	10000
1482	88	0	10000
1963	94	0	10000
2167	45	0	10000
93	35	0	10000
52	254	0	10000
39	272	0	10000
1360	98	0	10000
93	60	0	10000
1373	23	0	10000
64	434	0	10000
1190	38	0	10000
1194	138	0	10000
660	191	0	10000
3571	1	0	10000
154	123	0	10000
1117	35	0	10000
1320	104	0	10000
255	194	0	10000
1006	6	0	10000
1537	42	0	10000
71	314	0	10000
160	18	0	10000
1484	21	0	10000
231	243	0	10000
94	128	0	10000
523	14	0	10000
645	268	0	10000
2055	90	0	10000
1453	157	0	10000
148	113	0	10000
119	30	0	10000
280	8	0	10000
107	23	0	10000
111	134	0	10000
661	444	0	10000
938	111	0	10000
254	85	0	10000
661	6	0	10000
335	25	0	10000
119	149	0	10000
2172	51	0	10000
187	224	0	10000
87	293	0	10000
888	211	0	10000
1407	62	0	10000
1299	39	0	10000
2064	136	0	10000
454	101	0	10000
4283	91	0	10000
571	132	0	10000
1951	20	0	10000
87	27	0	10000
557	397	0	10000
56	393	0	10000
860	19	0	10000
728	26	0	10000
414	88	0	10000
941	24	0	10000
1004	7	0	10000
50	86	0	10000
696	325	0	10000
71	80	0	10000
555	125	0	10000
307	92	0	10000
1451	209	0	10000
1039	108	0	10000
555	8	0	10000
1581	91	0	10000
140	158	0	10000
579	39	0	10000
41	21	0	10000
267	56	0	10000
1085	119	0	10000
41	61	0	10000
262	37	0	10000
167	4	0	10000
434	39	0	10000
1242	16	0	10000
245	46	0	10000
526	127	0	10000
51	167	0	10000
589	182	0	10000
462	56	0	10000
2421	128	0	10000
44	119	0	10000
321	179	0	10000
1163	15	0	10000
679	4	0	10000
42	91	0	10000
659	71	0	10000
2382	130	0	10000
949	191	0	10000
1072	39	0	10000
64	49	0	10000
1133	7	0	10000
739	347	0	10000
154	80	0	10000
107	114	0	10000
145	512	0	10000
2070	62	0	10000
4456	75	0	10000
1039	115	0	10000
1432	78	0	10000
57	48	0	10000
831	142	0	10000
553	36	0	10000
433	113	0	10000
40	34	0	10000
53	155	0	10000
423	39	0	10000
159	23	0	10000
1480	142	0	10000
741	207	0	10000
1271	12	0	10000
343	58	0	10000
251	152	0	10000
181	24	0	10000
451	76	0	10000
1356	339	0	10000
1431	57	0	10000
216	6	0	10000
440	377	0	10000
1507	20	0	10000
1196	3	0	10000
137	32	0	10000
413	5	0	10000
188	222	0	10000
492	37	0	10000
340	81	0	10000
137	55	0	10000
82	66	0	10000
383	51	0	10000
1422	4	0	10000
242	24	0	10000
236	48	0	10000
544	55	0	10000
134	116	0	10000
2160	275	0	10000
852	46	0	10000
1638	17	0	10000
594	17	0	10000
219	79	0	10000
3446	138	0	10000
309	66	0	10000
857	165	0	10000
43	19	0	10000
993	365	0	10000
182	50	0	10000
724	150	0	10000
530	90	0	10000
1275	186	0	10000
1233	12	0	10000
310	49	0	10000
1440	130	0	10000
578	53	0	10000
917	95	0	10000
405	197	0	10000
1136	151	0	10000
154	101	0	10000
221	105	0	10000
893	137	0	10000
973	76	0	10000
679	22	0	10000
623	130	0	10000
142	15	0	10000
314	94	0	10000
1359	227	0	10000
1416	49	0	10000
1608	38	0	10000
273	25	0	10000
119	64	0	10000
1253	242	0	10000
270	37	0	10000
2119	134	0	10000
442	5	0	10000
61	99	0	10000
416	98	0	10000
361	177	0	10000
392	116	0	10000
260	152	0	10000
3082	22	0	10000
92	246	0	10000
2228	213	0	10000
801	7	0	10000
474	67	0	10000
73	298	0	10000
259	86	0	10000
63	48	0	10000
1397	1	0	10000
1616	4	0	10000
47	29	0	10000
318	113	0	10000
1388	162	0	10000
809	354	0	10000
133	127	0	10000
2548	310	0	10000
426	53	0	10000
1575	34	0	10000
93	163	0	10000
566	58	0	10000
3737	107	0	10000
78	56	0	10000
160	29	0	10000
872	187	0	10000
69	46	0	10000
633	6	0	10000
1031	157	0	10000
2758	103	0	10000
956	21	0	10000
2794	135	0	10000
926	122	0	10000
63	77	0	10000
819	98	0	10000
236	60	0	10000
1307	39	0	10000
618	97	0	10000
1107	73	0	10000
50	51	0	10000
725	42	0	10000
290	98	0	10000
3469	25	0	10000
1966	244	0	10000
1608	75	0	10000
227	88	0	10000
1172	12	0	10000
657	74	0	10000
161	34	0	10000
773	50	0	10000
438	76	0	10000
447	205	0	10000
1902	139	0	10000
1193	97	0	10000
211	226	0	10000
133	19	0	10000
1180	31	0	10000
774	51	0	10000
1491	41	0	10000
104	341	0	10000
203	114	0	10000
2765	135	0	10000
231	16	0	10000
446	81	0	10000
1091	142	0	10000
174	18	0	10000
50	137	0	10000
1308	110	0	10000
820	32	0	10000
808	56	0	10000
1935	95	0	10000
352	14	0	10000
211	345	0	10000
392	45	0	10000
76	131	0	10000
786	54	0	10000
409	105	0	10000
2053	19	0	10000
91	364	0	10000
1176	8	0	10000
1329	184	0	10000
552	3	0	10000
945	83	0	10000
272	61	0	10000
627	105	0	10000
720	296	0	10000
148	128	0	10000
186	252	0	10000
328	10	0	10000
1241	51	0	10000
1642	5	0	10000
1066	45	0	10000
577	188	0	10000
132	79	0	10000
1372	271	0	10000
1139	87	0	10000
270	44	0	10000
1016	2	0	10000
466	52	0	10000
375	243	0	10000
233	203	0	10000
32	125	0	10000
230	59	0	10000
193	127	0	10000
774	52	0	10000
554	104	0	10000
2038	184	0	10000
452	154	0	10000
1391	24	0	10000
3300	168	0	10000
771	8	0	10000
1460	59	0	10000
743	144	0	10000
567	31	0	10000
712	28	0	10000
2111	50	0	10000
2000	35	0	10000
352	37	0	10000
44	71	0	10000
544	459	0	10000
577	40	0	10000
526	150	0	10000
1734	101	0	10000
1619	19	0	10000
2672	1	0	10000
167	143	0	10000
235	52	0	10000
1437	73	0	10000
391	26	0	10000
201	11	0	10000
506	399	0	10000
620	103	0	10000
695	266	0	10000
51	33	0	10000
1007	157	0	10000
2345	394	0	10000
3209	75	0	10000
378	101	0	10000
765	160	0	10000
110	124	0	10000
320	45	0	10000
167	23	0	10000
203	128	0	10000
777	79	0	10000
415	81	0	10000
3014	56	0	10000
180	147	0	10000
557	7	0	10000
1183	258	0	10000
719	437	0	10000
1602	145	0	10000
175	23	0	10000
106	17	0	10000
1290	237	0	10000
81	5	0	10000
84	17	0	10000
195	69	0	10000
1961	92	0	10000
1533	17	0	10000
1428	106	0	10000
1554	252	0	10000
4143	2	0	10000
1200	152	0	10000
390	80	0	10000
801	116	0	10000
1102	17	0	10000
1704	16	0	10000
243	4	0	10000
938	18	0	10000
1286	225	0	10000
42	1	0	10000
1077	247	0	10000
864	39	0	10000
762	1	0	10000
832	49	0	10000
786	127	0	10000
2086	87	0	10000
996	16	0	10000
1122	4	0	10000
2810	50	0	10000
754	84	0	10000
766	192	0	10000
772	12	0	10000
328	13	0	10000
938	269	0	10000
1226	18	0	10000
1327	112	0	10000
548	90	0	10000
1601	73	0	10000
1496	41	0	10000
218	80	0	10000
47	44	0	10000
340	23	0	10000
1085	15	0	10000
1043	156	0	10000
1250	65	0	10000
2107	425	0	10000
1277	73	0	10000
127	202	0	10000
71	7	0	10000
369	5	0	10000
42	5	0	10000
134	322	0	10000
217	129	0	10000
152	32	0	10000
96	9	0	10000
821	107	0	10000
262	76	0	10000
491	32	0	10000
90	103	0	10000
618	8	0	10000
1135	31	0	10000
198	11	0	10000
990	56	0	10000
186	23	0	10000
579	27	0	10000
325	82	0	10000
4159	187	0	10000
383	69	0	10000
364	38	0	10000
1172	74	0	10000
903	161	0	10000
1265	21	0	10000
2272	16	0	10000
669	49	0	10000
356	72	0	10000
1709	229	0	10000
488	579	0	10000
68	108	0	10000
730	259	0	10000
1477	94	0	10000
1614	246	0	10000
816	15	0	10000
189	44	0	10000
1209	171	0	10000
666	40	0	10000
677	237	0	10000
796	59	0	10000
396	41	0	10000
639	209	0	10000
944	14	0	10000
519	116	0	10000
218	41	0	10000
399	26	0	10000
1054	16	0	10000
1169	180	0	10000
385	128	0	10000
1523	129	0	10000
2208	41	0	10000
1353	34	0	10000
65	459	0	10000
2275	37	0	10000
370	2	0	10000
60	175	0	10000
86	7	0	10000
96	75	0	10000
105	45	0	10000
2118	55	0	10000
42	159	0	10000
161	39	0	10000
2136	18	0	10000
389	69	0	10000
677	112	0	10000
286	72	0	10000
1027	14	0	10000
443	60	0	10000
802	64	0	10000
609	121	0	10000
2772	116	0	10000
731	159	0	10000
2072	133	0	10000
245	343	0	10000
100	24	0	10000
2598	112	0	10000
1262	27	0	10000
381	11	0	10000
1359	64	0	10000
515	50	0	10000
1016	47	0	10000
400	21	0	10000
705	245	0	10000
44	51	0	10000
958	168	0	10000
471	12	0	10000
